date,absorption_units_12_mo,demand_units,inventory_units,net_delivered_units_12_mo,market,date_calculated,slice
2029-12-31,358.0,27550.962890625,28949.0,366.0,"Long Island,New York",2024-12-31,Class B
2024-12-31,-24.0,24115.609375,24866.0,0.0,"Long Island,New York",2024-12-31,Class C
2025-12-31,-68.0,24047.84375,24860.0,-6.0,"Long Island,New York",2024-12-31,Class C
2026-12-31,-33.0,24014.3828125,24851.0,-9.0,"Long Island,New York",2024-12-31,Class C
2027-12-31,85.0,24099.62890625,24841.0,-10.0,"Long Island,New York",2024-12-31,Class C
2028-12-31,71.0,24171.71875,24830.0,-11.0,"Long Island,New York",2024-12-31,Class C
2029-12-31,33.0,24204.126953125,24821.0,-9.0,"Long Island,New York",2024-12-31,Class C
2024-12-31,-6.0,697.04541015625,732.0,0.0,"Longview,Texas",2024-12-31,Class A
2025-12-31,-4.0,692.973022460938,732.0,0.0,"Longview,Texas",2024-12-31,Class A
2026-12-31,1.0,693.872619628906,742.0,10.0,"Longview,Texas",2024-12-31,Class A
2027-12-31,20.0,714.388427734375,768.0,26.0,"Longview,Texas",2024-12-31,Class A
2028-12-31,28.0,742.518371582031,801.0,33.0,"Longview,Texas",2024-12-31,Class A
2029-12-31,31.0,773.618774414063,837.0,36.0,"Longview,Texas",2024-12-31,Class A
2024-12-31,83.0,3816.36181640625,4190.0,0.0,"Longview,Texas",2024-12-31,Class B
2025-12-31,27.0,3843.71752929688,4333.0,143.0,"Longview,Texas",2024-12-31,Class B
2026-12-31,63.0,3906.4423828125,4343.0,10.0,"Longview,Texas",2024-12-31,Class B
2027-12-31,37.0,3943.39013671875,4369.0,26.0,"Longview,Texas",2024-12-31,Class B
2028-12-31,24.0,3966.65063476563,4402.0,33.0,"Longview,Texas",2024-12-31,Class B
2029-12-31,21.0,3987.28759765625,4437.0,35.0,"Longview,Texas",2024-12-31,Class B
2024-12-31,-145.0,3225.9326171875,3852.0,0.0,"Longview,Texas",2024-12-31,Class C
2025-12-31,-28.0,3199.69091796875,3850.0,-2.0,"Longview,Texas",2024-12-31,Class C
2026-12-31,-27.0,3172.6044921875,3848.0,-2.0,"Longview,Texas",2024-12-31,Class C
2027-12-31,-12.0,3159.78247070313,3846.0,-2.0,"Longview,Texas",2024-12-31,Class C
2028-12-31,-6.0,3153.57275390625,3844.0,-2.0,"Longview,Texas",2024-12-31,Class C
2029-12-31,-12.0,3141.93237304688,3843.0,-1.0,"Longview,Texas",2024-12-31,Class C
2024-12-31,0.0,82.5421981811523,83.0,0.0,"Longview,Washington",2024-12-31,Class A
2025-12-31,0.0,82.1698989868164,83.0,0.0,"Longview,Washington",2024-12-31,Class A
2026-12-31,0.0,82.07080078125,84.0,1.0,"Longview,Washington",2024-12-31,Class A
2027-12-31,6.0,88.1714019775391,92.0,8.0,"Longview,Washington",2024-12-31,Class A
2028-12-31,11.0,98.3106002807617,105.0,13.0,"Longview,Washington",2024-12-31,Class A
2029-12-31,12.0,111.014999389648,118.0,13.0,"Longview,Washington",2024-12-31,Class A
2024-12-31,22.0,1078.54455566406,1140.0,0.0,"Longview,Washington",2024-12-31,Class B
2025-12-31,-7.0,1072.18505859375,1139.0,-1.0,"Longview,Washington",2024-12-31,Class B
2026-12-31,-4.0,1068.84802246094,1142.0,3.0,"Longview,Washington",2024-12-31,Class B
2027-12-31,12.0,1080.29675292969,1160.0,18.0,"Longview,Washington",2024-12-31,Class B
2028-12-31,21.0,1101.84045410156,1184.0,24.0,"Longview,Washington",2024-12-31,Class B
2029-12-31,23.0,1124.73510742188,1212.0,28.0,"Longview,Washington",2024-12-31,Class B
2024-12-31,5.0,1790.54235839844,1833.0,0.0,"Longview,Washington",2024-12-31,Class C
2025-12-31,-10.0,1779.54125976563,1832.0,-1.0,"Longview,Washington",2024-12-31,Class C
2026-12-31,-8.0,1772.60485839844,1831.0,-1.0,"Longview,Washington",2024-12-31,Class C
2027-12-31,2.0,1773.701171875,1830.0,-1.0,"Longview,Washington",2024-12-31,Class C
2028-12-31,1.0,1774.60852050781,1830.0,0.0,"Longview,Washington",2024-12-31,Class C
2029-12-31,-3.0,1772.19714355469,1829.0,-1.0,"Longview,Washington",2024-12-31,Class C
2024-12-31,6305.0,108674.6953125,118564.0,4751.0,"Los Angeles,California",2024-12-31,Class A
2025-12-31,5045.0,113719.2890625,124027.0,5463.0,"Los Angeles,California",2024-12-31,Class A
2026-12-31,4967.0,118686.984375,128563.0,4536.0,"Los Angeles,California",2024-12-31,Class A
2027-12-31,3965.0,122652.1640625,132889.0,4326.0,"Los Angeles,California",2024-12-31,Class A
2028-12-31,4200.0,126851.953125,137507.0,4618.0,"Los Angeles,California",2024-12-31,Class A
2029-12-31,5038.0,131889.453125,143295.0,5788.0,"Los Angeles,California",2024-12-31,Class A
2024-12-31,1863.0,179296.578125,190334.0,2862.0,"Los Angeles,California",2024-12-31,Class B
2025-12-31,1943.0,181239.75,191576.0,1242.0,"Los Angeles,California",2024-12-31,Class B
2026-12-31,1794.0,183034.875,193389.0,1813.0,"Los Angeles,California",2024-12-31,Class B
2027-12-31,3354.0,186389.03125,197033.0,3644.0,"Los Angeles,California",2024-12-31,Class B
2028-12-31,2703.0,189091.0625,199186.0,2153.0,"Los Angeles,California",2024-12-31,Class B
2029-12-31,1940.0,191030.140625,201113.0,1927.0,"Los Angeles,California",2024-12-31,Class B
2024-12-31,-4027.0,697248.9375,732659.0,-54.0,"Los Angeles,California",2024-12-31,Class C
2025-12-31,872.0,698120.9375,732089.0,-570.0,"Los Angeles,California",2024-12-31,Class C
2026-12-31,1054.0,699174.5,731427.0,-662.0,"Los Angeles,California",2024-12-31,Class C
2027-12-31,640.0,699814.0,730708.0,-719.0,"Los Angeles,California",2024-12-31,Class C
2028-12-31,-366.0,699448.625,729988.0,-720.0,"Los Angeles,California",2024-12-31,Class C
2029-12-31,-216.0,699233.5,729260.0,-728.0,"Los Angeles,California",2024-12-31,Class C
2024-12-31,638.0,11146.1181640625,12189.0,723.0,"Louisville,Kentucky",2024-12-31,Class A
2025-12-31,244.0,11390.4951171875,12273.0,84.0,"Louisville,Kentucky",2024-12-31,Class A
2026-12-31,107.0,11498.0947265625,12440.0,167.0,"Louisville,Kentucky",2024-12-31,Class A
2027-12-31,315.0,11814.6123046875,12924.0,484.0,"Louisville,Kentucky",2024-12-31,Class A
2028-12-31,571.0,12387.419921875,13521.0,597.0,"Louisville,Kentucky",2024-12-31,Class A
2029-12-31,596.0,12983.466796875,14148.0,627.0,"Louisville,Kentucky",2024-12-31,Class A
2024-12-31,1529.0,36449.16796875,40576.0,2761.0,"Louisville,Kentucky",2024-12-31,Class B
2025-12-31,1511.0,37960.33984375,42258.0,1682.0,"Louisville,Kentucky",2024-12-31,Class B
2026-12-31,1325.0,39285.703125,42680.0,422.0,"Louisville,Kentucky",2024-12-31,Class B
2027-12-31,925.0,40210.52734375,43281.0,601.0,"Louisville,Kentucky",2024-12-31,Class B
2028-12-31,817.0,41026.08984375,44023.0,742.0,"Louisville,Kentucky",2024-12-31,Class B
2029-12-31,798.0,41824.0703125,44802.0,779.0,"Louisville,Kentucky",2024-12-31,Class B
2024-12-31,-33.0,38373.83984375,40662.0,0.0,"Louisville,Kentucky",2024-12-31,Class C
2025-12-31,-179.0,38195.03125,40637.0,-25.0,"Louisville,Kentucky",2024-12-31,Class C
2026-12-31,-182.0,38012.44921875,40599.0,-38.0,"Louisville,Kentucky",2024-12-31,Class C
2027-12-31,-186.0,37827.1015625,40562.0,-37.0,"Louisville,Kentucky",2024-12-31,Class C
2028-12-31,7.0,37833.79296875,40527.0,-35.0,"Louisville,Kentucky",2024-12-31,Class C
2029-12-31,52.0,37885.65234375,40491.0,-36.0,"Louisville,Kentucky",2024-12-31,Class C
2024-12-31,-14.0,3166.70751953125,3441.0,0.0,"Lubbock,Texas",2024-12-31,Class A
2025-12-31,-16.0,3151.58349609375,3441.0,0.0,"Lubbock,Texas",2024-12-31,Class A
2026-12-31,7.0,3158.56079101563,3481.0,40.0,"Lubbock,Texas",2024-12-31,Class A
2027-12-31,82.0,3239.34912109375,3588.0,107.0,"Lubbock,Texas",2024-12-31,Class A
2028-12-31,119.0,3358.142578125,3721.0,133.0,"Lubbock,Texas",2024-12-31,Class A
2029-12-31,127.0,3485.92578125,3864.0,143.0,"Lubbock,Texas",2024-12-31,Class A
2024-12-31,229.0,10026.6904296875,11803.0,645.0,"Lubbock,Texas",2024-12-31,Class B
2025-12-31,220.0,10247.580078125,11858.0,55.0,"Lubbock,Texas",2024-12-31,Class B
2026-12-31,89.0,10336.205078125,11891.0,33.0,"Lubbock,Texas",2024-12-31,Class B
2027-12-31,70.0,10406.21875,11976.0,85.0,"Lubbock,Texas",2024-12-31,Class B
2028-12-31,106.0,10512.5810546875,12082.0,106.0,"Lubbock,Texas",2024-12-31,Class B
2029-12-31,102.0,10613.8154296875,12197.0,115.0,"Lubbock,Texas",2024-12-31,Class B
2024-12-31,-150.0,8970.84375,10552.0,0.0,"Lubbock,Texas",2024-12-31,Class C
2025-12-31,-56.0,8914.5380859375,10546.0,-6.0,"Lubbock,Texas",2024-12-31,Class C
2026-12-31,-46.0,8868.39453125,10540.0,-6.0,"Lubbock,Texas",2024-12-31,Class C
2027-12-31,-9.0,8859.7412109375,10533.0,-7.0,"Lubbock,Texas",2024-12-31,Class C
2028-12-31,9.0,8869.9853515625,10526.0,-7.0,"Lubbock,Texas",2024-12-31,Class C
2029-12-31,-6.0,8863.5625,10520.0,-6.0,"Lubbock,Texas",2024-12-31,Class C
2024-12-31,627.0,3225.54931640625,3481.0,0.0,"Lynchburg,Virginia",2024-12-31,Class A
2025-12-31,14.0,3239.58129882813,3481.0,0.0,"Lynchburg,Virginia",2024-12-31,Class A
2026-12-31,29.0,3269.16333007813,3557.0,76.0,"Lynchburg,Virginia",2024-12-31,Class A
2027-12-31,183.0,3450.80541992188,3805.0,248.0,"Lynchburg,Virginia",2024-12-31,Class A
2028-12-31,279.0,3729.705078125,4122.0,317.0,"Lynchburg,Virginia",2024-12-31,Class A
2029-12-31,310.0,4039.45458984375,4465.0,343.0,"Lynchburg,Virginia",2024-12-31,Class A
2024-12-31,736.0,3913.7255859375,4392.0,429.0,"Lynchburg,Virginia",2024-12-31,Class B
2025-12-31,182.0,4095.11572265625,4391.0,-1.0,"Lynchburg,Virginia",2024-12-31,Class B
2026-12-31,-2.0,4093.92236328125,4400.0,9.0,"Lynchburg,Virginia",2024-12-31,Class B
2027-12-31,27.0,4119.349609375,4428.0,28.0,"Lynchburg,Virginia",2024-12-31,Class B
2028-12-31,36.0,4155.82763671875,4464.0,36.0,"Lynchburg,Virginia",2024-12-31,Class B
2029-12-31,34.0,4189.9990234375,4502.0,38.0,"Lynchburg,Virginia",2024-12-31,Class B
2024-12-31,4.0,4026.306640625,4252.0,0.0,"Lynchburg,Virginia",2024-12-31,Class C
2025-12-31,-25.0,4001.46923828125,4249.0,-3.0,"Lynchburg,Virginia",2024-12-31,Class C
2026-12-31,-9.0,3991.87255859375,4246.0,-3.0,"Lynchburg,Virginia",2024-12-31,Class C
2027-12-31,4.0,3996.19091796875,4244.0,-2.0,"Lynchburg,Virginia",2024-12-31,Class C
2028-12-31,4.0,4000.501953125,4241.0,-3.0,"Lynchburg,Virginia",2024-12-31,Class C
2029-12-31,-5.0,3995.44897460938,4238.0,-3.0,"Lynchburg,Virginia",2024-12-31,Class C
2024-12-31,-11.0,1276.80334472656,1384.0,0.0,"Macon,Georgia",2024-12-31,Class A
2025-12-31,-9.0,1267.7529296875,1384.0,0.0,"Macon,Georgia",2024-12-31,Class A
2026-12-31,-5.0,1263.09619140625,1396.0,12.0,"Macon,Georgia",2024-12-31,Class A
2027-12-31,19.0,1283.07165527344,1432.0,36.0,"Macon,Georgia",2024-12-31,Class A
2028-12-31,40.0,1322.36645507813,1477.0,45.0,"Macon,Georgia",2024-12-31,Class A
2029-12-31,41.0,1364.48510742188,1523.0,46.0,"Macon,Georgia",2024-12-31,Class A
2024-12-31,154.0,5932.91748046875,6777.0,280.0,"Macon,Georgia",2024-12-31,Class B
2025-12-31,98.0,6031.0556640625,6776.0,-1.0,"Macon,Georgia",2024-12-31,Class B
2026-12-31,48.0,6078.97998046875,6789.0,13.0,"Macon,Georgia",2024-12-31,Class B
2027-12-31,-1.0,6077.9560546875,6824.0,35.0,"Macon,Georgia",2024-12-31,Class B
2028-12-31,31.0,6109.09716796875,6868.0,44.0,"Macon,Georgia",2024-12-31,Class B
2029-12-31,40.0,6148.56298828125,6915.0,47.0,"Macon,Georgia",2024-12-31,Class B
2024-12-31,105.0,5536.43115234375,6632.0,0.0,"Macon,Georgia",2024-12-31,Class C
2025-12-31,-48.0,5489.18212890625,6628.0,-4.0,"Macon,Georgia",2024-12-31,Class C
2026-12-31,-46.0,5444.25341796875,6622.0,-6.0,"Macon,Georgia",2024-12-31,Class C
2027-12-31,-45.0,5399.6142578125,6617.0,-5.0,"Macon,Georgia",2024-12-31,Class C
2028-12-31,-16.0,5384.16650390625,6611.0,-6.0,"Macon,Georgia",2024-12-31,Class C
2029-12-31,-6.0,5377.60205078125,6606.0,-5.0,"Macon,Georgia",2024-12-31,Class C
2024-12-31,-2.0,482.624908447266,499.0,0.0,"Madera,California",2024-12-31,Class B
2025-12-31,-3.0,480.607788085938,499.0,0.0,"Madera,California",2024-12-31,Class B
2026-12-31,21.0,500.880187988281,528.0,29.0,"Madera,California",2024-12-31,Class B
2027-12-31,8.0,509.5703125,531.0,3.0,"Madera,California",2024-12-31,Class B
2028-12-31,4.0,514.01123046875,534.0,3.0,"Madera,California",2024-12-31,Class B
2029-12-31,4.0,517.203491210938,538.0,4.0,"Madera,California",2024-12-31,Class B
2024-12-31,-4.0,1969.05834960938,2012.0,0.0,"Madera,California",2024-12-31,Class C
2025-12-31,-8.0,1961.1279296875,2011.0,-1.0,"Madera,California",2024-12-31,Class C
2026-12-31,9.0,1970.03649902344,2033.0,22.0,"Madera,California",2024-12-31,Class C
2027-12-31,13.0,1983.97253417969,2035.0,2.0,"Madera,California",2024-12-31,Class C
2028-12-31,8.0,1991.2607421875,2038.0,3.0,"Madera,California",2024-12-31,Class C
2029-12-31,4.0,1995.16528320313,2041.0,3.0,"Madera,California",2024-12-31,Class C
2024-12-31,504.0,11324.5419921875,11931.0,434.0,"Madison,Wisconsin",2024-12-31,Class A
2025-12-31,342.0,11666.474609375,12268.0,337.0,"Madison,Wisconsin",2024-12-31,Class A
2026-12-31,445.0,12111.23046875,12809.0,541.0,"Madison,Wisconsin",2024-12-31,Class A
2027-12-31,822.0,12932.5244140625,13795.0,986.0,"Madison,Wisconsin",2024-12-31,Class A
2028-12-31,1043.0,13974.9384765625,14925.0,1130.0,"Madison,Wisconsin",2024-12-31,Class A
2029-12-31,1122.0,15096.75390625,16094.0,1169.0,"Madison,Wisconsin",2024-12-31,Class A
2024-12-31,1775.0,35515.60546875,36929.0,1753.0,"Madison,Wisconsin",2024-12-31,Class B
2025-12-31,639.0,36156.1484375,37855.0,926.0,"Madison,Wisconsin",2024-12-31,Class B
2026-12-31,1351.0,37507.0390625,39082.0,1227.0,"Madison,Wisconsin",2024-12-31,Class B
2027-12-31,1070.0,38578.0546875,40007.0,925.0,"Madison,Wisconsin",2024-12-31,Class B
2028-12-31,1038.0,39615.32421875,41068.0,1061.0,"Madison,Wisconsin",2024-12-31,Class B
2029-12-31,1065.0,40682.34765625,42165.0,1097.0,"Madison,Wisconsin",2024-12-31,Class B
2024-12-31,-147.0,25523.609375,26366.0,-3.0,"Madison,Wisconsin",2024-12-31,Class C
2025-12-31,-5.0,25518.89453125,26345.0,-21.0,"Madison,Wisconsin",2024-12-31,Class C
2026-12-31,55.0,25573.2890625,26323.0,-22.0,"Madison,Wisconsin",2024-12-31,Class C
2027-12-31,48.0,25620.51953125,26301.0,-22.0,"Madison,Wisconsin",2024-12-31,Class C
2028-12-31,12.0,25631.71484375,26279.0,-22.0,"Madison,Wisconsin",2024-12-31,Class C
2029-12-31,-2.0,25630.576171875,26257.0,-22.0,"Madison,Wisconsin",2024-12-31,Class C
2024-12-31,73.0,561.142822265625,598.0,99.0,"Manchester,New Hampshire",2024-12-31,Class A
2025-12-31,20.0,581.50439453125,598.0,0.0,"Manchester,New Hampshire",2024-12-31,Class A
2026-12-31,9.0,591.188110351563,616.0,18.0,"Manchester,New Hampshire",2024-12-31,Class A
2027-12-31,44.0,635.290771484375,677.0,61.0,"Manchester,New Hampshire",2024-12-31,Class A
2028-12-31,67.0,703.322814941406,754.0,77.0,"Manchester,New Hampshire",2024-12-31,Class A
2029-12-31,78.0,780.819274902344,838.0,84.0,"Manchester,New Hampshire",2024-12-31,Class A
2024-12-31,639.0,11949.5126953125,12770.0,834.0,"Manchester,New Hampshire",2024-12-31,Class B
2025-12-31,375.0,12325.048828125,13087.0,317.0,"Manchester,New Hampshire",2024-12-31,Class B
2026-12-31,357.0,12681.5322265625,13316.0,229.0,"Manchester,New Hampshire",2024-12-31,Class B
2027-12-31,317.0,12998.2216796875,13598.0,282.0,"Manchester,New Hampshire",2024-12-31,Class B
2028-12-31,341.0,13339.7373046875,13959.0,361.0,"Manchester,New Hampshire",2024-12-31,Class B
2029-12-31,367.0,13705.4150390625,14348.0,389.0,"Manchester,New Hampshire",2024-12-31,Class B
2024-12-31,-49.0,10740.2568359375,11073.0,0.0,"Manchester,New Hampshire",2024-12-31,Class C
2025-12-31,-24.0,10716.10546875,11068.0,-5.0,"Manchester,New Hampshire",2024-12-31,Class C
2026-12-31,1.0,10717.6025390625,11062.0,-6.0,"Manchester,New Hampshire",2024-12-31,Class C
2027-12-31,22.0,10738.9287109375,11057.0,-5.0,"Manchester,New Hampshire",2024-12-31,Class C
2028-12-31,17.0,10754.53515625,11052.0,-5.0,"Manchester,New Hampshire",2024-12-31,Class C
2029-12-31,5.0,10760.181640625,11047.0,-5.0,"Manchester,New Hampshire",2024-12-31,Class C
2024-12-31,3.0,254.658798217773,261.0,0.0,"Manhattan,Kansas",2024-12-31,Class A
2025-12-31,0.0,254.548004150391,261.0,0.0,"Manhattan,Kansas",2024-12-31,Class A
2026-12-31,0.0,254.912002563477,261.0,0.0,"Manhattan,Kansas",2024-12-31,Class A
2027-12-31,0.0,255.312301635742,261.0,0.0,"Manhattan,Kansas",2024-12-31,Class A
2028-12-31,0.0,255.621200561523,261.0,0.0,"Manhattan,Kansas",2024-12-31,Class A
2029-12-31,0.0,255.856994628906,261.0,0.0,"Manhattan,Kansas",2024-12-31,Class A
2024-12-31,-11.0,3048.03833007813,3206.0,0.0,"Manhattan,Kansas",2024-12-31,Class B
2025-12-31,-3.0,3044.091796875,3206.0,0.0,"Manhattan,Kansas",2024-12-31,Class B
2026-12-31,8.0,3051.1708984375,3207.0,1.0,"Manhattan,Kansas",2024-12-31,Class B
2027-12-31,9.0,3060.91650390625,3211.0,4.0,"Manhattan,Kansas",2024-12-31,Class B
2028-12-31,8.0,3068.11376953125,3215.0,4.0,"Manhattan,Kansas",2024-12-31,Class B
2029-12-31,7.0,3073.5537109375,3220.0,5.0,"Manhattan,Kansas",2024-12-31,Class B
2024-12-31,-7.0,2049.94848632813,2203.0,-1.0,"Manhattan,Kansas",2024-12-31,Class C
2025-12-31,-3.0,2045.68444824219,2202.0,-1.0,"Manhattan,Kansas",2024-12-31,Class C
2026-12-31,5.0,2050.65161132813,2200.0,-2.0,"Manhattan,Kansas",2024-12-31,Class C
2027-12-31,7.0,2057.15478515625,2199.0,-1.0,"Manhattan,Kansas",2024-12-31,Class C
2028-12-31,4.0,2060.97045898438,2198.0,-1.0,"Manhattan,Kansas",2024-12-31,Class C
2029-12-31,3.0,2063.25952148438,2197.0,-1.0,"Manhattan,Kansas",2024-12-31,Class C
2024-12-31,-10.0,578.458129882813,624.0,0.0,"Mankato,Minnesota",2024-12-31,Class A
2025-12-31,-1.0,576.799194335938,624.0,0.0,"Mankato,Minnesota",2024-12-31,Class A
2026-12-31,20.0,596.092407226563,656.0,32.0,"Mankato,Minnesota",2024-12-31,Class A
2027-12-31,50.0,645.528503417969,716.0,60.0,"Mankato,Minnesota",2024-12-31,Class A
2028-12-31,63.0,708.477172851563,785.0,69.0,"Mankato,Minnesota",2024-12-31,Class A
2029-12-31,69.0,776.811096191406,856.0,71.0,"Mankato,Minnesota",2024-12-31,Class A
2024-12-31,222.0,3095.26684570313,3185.0,206.0,"Mankato,Minnesota",2024-12-31,Class B
2025-12-31,44.0,3138.71142578125,3257.0,72.0,"Mankato,Minnesota",2024-12-31,Class B
2026-12-31,35.0,3173.00952148438,3267.0,10.0,"Mankato,Minnesota",2024-12-31,Class B
2027-12-31,26.0,3199.97192382813,3285.0,18.0,"Mankato,Minnesota",2024-12-31,Class B
2028-12-31,24.0,3224.0048828125,3305.0,20.0,"Mankato,Minnesota",2024-12-31,Class B
2029-12-31,24.0,3248.34838867188,3326.0,21.0,"Mankato,Minnesota",2024-12-31,Class B
2024-12-31,42.0,2455.02783203125,2570.0,80.0,"Mankato,Minnesota",2024-12-31,Class C
2025-12-31,29.0,2483.025390625,2569.0,-1.0,"Mankato,Minnesota",2024-12-31,Class C
2026-12-31,5.0,2488.82958984375,2567.0,-2.0,"Mankato,Minnesota",2024-12-31,Class C
2027-12-31,6.0,2494.77758789063,2565.0,-2.0,"Mankato,Minnesota",2024-12-31,Class C
2028-12-31,3.0,2497.984375,2564.0,-1.0,"Mankato,Minnesota",2024-12-31,Class C
2029-12-31,0.0,2499.35473632813,2562.0,-2.0,"Mankato,Minnesota",2024-12-31,Class C
2024-12-31,0.0,13.3444004058838,15.0,0.0,"Mansfield,Ohio",2024-12-31,Class A
2025-12-31,0.0,13.2276000976563,15.0,0.0,"Mansfield,Ohio",2024-12-31,Class A
2026-12-31,0.0,13.1934003829956,15.0,0.0,"Mansfield,Ohio",2024-12-31,Class A
2027-12-31,0.0,13.1878995895386,15.0,0.0,"Mansfield,Ohio",2024-12-31,Class A
2028-12-31,0.0,13.1547002792358,15.0,0.0,"Mansfield,Ohio",2024-12-31,Class A
2029-12-31,0.0,13.1063995361328,15.0,0.0,"Mansfield,Ohio",2024-12-31,Class A
2024-12-31,-6.0,783.635925292969,817.0,-1.0,"Mansfield,Ohio",2024-12-31,Class B
2025-12-31,-6.0,777.380126953125,817.0,0.0,"Mansfield,Ohio",2024-12-31,Class B
2026-12-31,-2.0,775.07958984375,817.0,0.0,"Mansfield,Ohio",2024-12-31,Class B
2027-12-31,-1.0,774.256286621094,817.0,0.0,"Mansfield,Ohio",2024-12-31,Class B
2028-12-31,-3.0,771.838073730469,817.0,0.0,"Mansfield,Ohio",2024-12-31,Class B
2029-12-31,-3.0,768.072998046875,817.0,0.0,"Mansfield,Ohio",2024-12-31,Class B
2024-12-31,-5.0,2683.50268554688,2848.0,-1.0,"Mansfield,Ohio",2024-12-31,Class C
2025-12-31,-22.0,2661.35717773438,2847.0,-1.0,"Mansfield,Ohio",2024-12-31,Class C
2026-12-31,-7.0,2653.2255859375,2846.0,-1.0,"Mansfield,Ohio",2024-12-31,Class C
2027-12-31,-4.0,2648.94165039063,2845.0,-1.0,"Mansfield,Ohio",2024-12-31,Class C
2028-12-31,-9.0,2639.61767578125,2844.0,-1.0,"Mansfield,Ohio",2024-12-31,Class C
2029-12-31,-11.0,2628.22265625,2843.0,-1.0,"Mansfield,Ohio",2024-12-31,Class C
2024-12-31,121.0,2544.30834960938,2900.0,188.0,"McAllen,Texas",2024-12-31,Class A
2025-12-31,62.0,2606.24243164063,2900.0,0.0,"McAllen,Texas",2024-12-31,Class A
2026-12-31,26.0,2632.62817382813,2948.0,48.0,"McAllen,Texas",2024-12-31,Class A
2027-12-31,104.0,2734.98608398438,3076.0,128.0,"McAllen,Texas",2024-12-31,Class A
2028-12-31,150.0,2884.02075195313,3235.0,159.0,"McAllen,Texas",2024-12-31,Class A
2029-12-31,161.0,3044.822265625,3406.0,171.0,"McAllen,Texas",2024-12-31,Class A
2024-12-31,219.0,9407.080078125,10650.0,805.0,"McAllen,Texas",2024-12-31,Class B
2025-12-31,318.0,9725.4716796875,10788.0,138.0,"McAllen,Texas",2024-12-31,Class B
2026-12-31,287.0,10012.052734375,10842.0,54.0,"McAllen,Texas",2024-12-31,Class B
2027-12-31,194.0,10204.6435546875,10983.0,141.0,"McAllen,Texas",2024-12-31,Class B
2028-12-31,201.0,10405.806640625,11159.0,176.0,"McAllen,Texas",2024-12-31,Class B
2029-12-31,203.0,10609.0595703125,11348.0,189.0,"McAllen,Texas",2024-12-31,Class B
2024-12-31,-56.0,6032.78564453125,6552.0,0.0,"McAllen,Texas",2024-12-31,Class C
2025-12-31,-7.0,6025.244140625,6548.0,-4.0,"McAllen,Texas",2024-12-31,Class C
2026-12-31,-7.0,6017.6005859375,6544.0,-4.0,"McAllen,Texas",2024-12-31,Class C
2027-12-31,16.0,6034.17333984375,6540.0,-4.0,"McAllen,Texas",2024-12-31,Class C
2028-12-31,27.0,6061.669921875,6536.0,-4.0,"McAllen,Texas",2024-12-31,Class C
2029-12-31,16.0,6078.265625,6532.0,-4.0,"McAllen,Texas",2024-12-31,Class C
2024-12-31,45.0,45.1134986877441,372.0,372.0,"Medford,Oregon",2024-12-31,Class A
2025-12-31,149.0,193.732192993164,372.0,0.0,"Medford,Oregon",2024-12-31,Class A
2026-12-31,135.0,327.951995849609,374.0,2.0,"Medford,Oregon",2024-12-31,Class A
2027-12-31,43.0,370.222991943359,387.0,13.0,"Medford,Oregon",2024-12-31,Class A
2028-12-31,16.0,386.265289306641,405.0,18.0,"Medford,Oregon",2024-12-31,Class A
2029-12-31,20.0,405.740814208984,425.0,20.0,"Medford,Oregon",2024-12-31,Class A
2024-12-31,103.0,3526.99560546875,3638.0,34.0,"Medford,Oregon",2024-12-31,Class B
2025-12-31,-8.0,3518.69360351563,3637.0,-1.0,"Medford,Oregon",2024-12-31,Class B
2026-12-31,-5.0,3513.39672851563,3643.0,6.0,"Medford,Oregon",2024-12-31,Class B
2027-12-31,33.0,3546.13354492188,3681.0,38.0,"Medford,Oregon",2024-12-31,Class B
2028-12-31,51.0,3598.11059570313,3735.0,54.0,"Medford,Oregon",2024-12-31,Class B
2029-12-31,55.0,3654.03295898438,3795.0,60.0,"Medford,Oregon",2024-12-31,Class B
2024-12-31,0.0,2382.798828125,2484.0,0.0,"Medford,Oregon",2024-12-31,Class C
2025-12-31,-13.0,2370.666015625,2482.0,-2.0,"Medford,Oregon",2024-12-31,Class C
2026-12-31,-9.0,2361.68603515625,2481.0,-1.0,"Medford,Oregon",2024-12-31,Class C
2027-12-31,4.0,2365.544921875,2479.0,-2.0,"Medford,Oregon",2024-12-31,Class C
2028-12-31,2.0,2367.10595703125,2478.0,-1.0,"Medford,Oregon",2024-12-31,Class C
2029-12-31,-1.0,2365.78857421875,2476.0,-2.0,"Medford,Oregon",2024-12-31,Class C
2024-12-31,491.0,5379.38134765625,5976.0,510.0,"Melbourne,Florida",2024-12-31,Class A
2025-12-31,265.0,5645.21923828125,6356.0,380.0,"Melbourne,Florida",2024-12-31,Class A
2026-12-31,227.0,5871.99169921875,6475.0,119.0,"Melbourne,Florida",2024-12-31,Class A
2027-12-31,305.0,6177.9609375,6819.0,344.0,"Melbourne,Florida",2024-12-31,Class A
2028-12-31,405.0,6584.21142578125,7244.0,425.0,"Melbourne,Florida",2024-12-31,Class A
2029-12-31,419.0,7004.2001953125,7690.0,446.0,"Melbourne,Florida",2024-12-31,Class A
2024-12-31,896.0,12984.8349609375,15297.0,1750.0,"Melbourne,Florida",2024-12-31,Class B
2025-12-31,599.0,13584.0595703125,15515.0,218.0,"Melbourne,Florida",2024-12-31,Class B
2026-12-31,682.0,14265.9921875,16053.0,538.0,"Melbourne,Florida",2024-12-31,Class B
